userName,content,score
Pengguna Google,Sering2 promooo. Dpt cashback point juga,5
Pengguna Google,"Oke, informatif syekaleeee",5
Pengguna Google,Sgini dlu,4
Pengguna Google,Enak bangett,4
Pengguna Google,Mudah menggunakan aplikasi dan memudahkan CS langsung memesan dan membayar melalu aplikasi tdk perlu antri di kasir,5
Pengguna Google,Mantap,5
Pengguna Google,Oke banget menghemat waktu juga,5
Pengguna Google,Mantaaapppssss,5
Pengguna Google,Mabtab,5
Pengguna Google,Aplikasi nya ok 😁👍,5
Pengguna Google,Racikan kopi dan susu nya pas.. dengan harga yg ramah di kantong juga.. mantab 👍👍,5
Pengguna Google,Mudah memesannya dan banyak promo,5
Pengguna Google,Bagus... Mayan ngumpulin point bs dpt gratis kopi.. Ahay,5
Pengguna Google,"Sangat membantu untuk pilih2 menu jadi lebih gampang , thanks sering2 ada in promo menarik nya terusss yaa min hihi",5
Pengguna Google,Suka banget jadi lebih gampang,5
Pengguna Google,"Hanya bintang yg berbicara, lebih sering diadakan promo 1dpt 1 kopi kenangan mantan di kota Medan",5
Pengguna Google,Good,5
Pengguna Google,Good,5
Pengguna Google,Mantap,5
Pengguna Google,Perluas wilayah sampai ke tingkat kecamatan bahkan di desa...jaya terus kopi kenangan..,5
Pengguna Google,Saya pengguna baru.. sempet keder karna ternyata minuman harus ambil sendiri ke sana. Hahahaa.. untung Deket dari rumah.. Dan untungnya lagi kopi nya enak.. ga eneg.. ☺️ Sukses terus kopi kenangan,5
Pengguna Google,Enak,5
Pengguna Google,manteppp. makasih,5
Pengguna Google,Sangat membantu jdi tdk prlu antri,5
Pengguna Google,Kopi enak harga bersahabat dan makasih untuk promo2nya,5
Pengguna Google,Sering sering kasih promo ya biar saya beli teerus,5
Pengguna Google,Good,5
Pengguna Google,ok,5
Pengguna Google,Terbaikkk,5
Pengguna Google,Mantaabbbbb,5
Pengguna Google,Semua nya mantappp,5
Pengguna Google,Ok,4
Pengguna Google,Hatiku dag dig dug.,5
Pengguna Google,"Aplikasi asik, mudah dipakai. Semoga makin banyak promo menarik",5
Pengguna Google,Sering Sering Promonya ya...👍👍👍,5
Pengguna Google,Aplikasi yg bagus. Banyak promonya. 👍,5
Pengguna Google,Kopinya enak.... Pelayanan super ramah...,5
Pengguna Google,Good,5
Pengguna Google,Yaaaa,5
Pengguna Google,Ok,5
Pengguna Google,Puass,5
Pengguna Google,Good,5
Pengguna Google,"Keren banget ,,, enak kopinya ,,, ramah-tamah outlet kopi kenangan.",5
Pengguna Google,Nice coffee,5
Pengguna Google,"Kopinya mantul, ga bikin perut kembung",5
Pengguna Google,Tiada dua..harga rakyat rasa pejabat,5
Pengguna Google,apa bisa delivery? #Jogja,4
Pengguna Google,Bagus app nya,5
Pengguna Google,Mantab,5
Pengguna Google,Terbaik,5
Pengguna Google,"Rasa, harga dan pelayanan oke",5
Pengguna Google,Best taste... N cool,5
Pengguna Google,aplikasi yg berguna,5
Pengguna Google,Praktis,5
Pengguna Google,Suka banget sama kopi yang satu ini.... pokoknya kopi kenangan selalu dihati😍😍😍😍,5
Pengguna Google,Aroma nya khas,5
Pengguna Google,Akhirnya saya tidak jomblo lg.. Cuman baper,5
Pengguna Google,Mantabs,5
Pengguna Google,Cepat layanannya,5
Pengguna Google,Lumayan suka ada Diskon,5
Pengguna Google,Enak sekali,5
Pengguna Google,Mantap,5
Pengguna Google,Selalu puas dan bagus pelayanannya..suka juga sama rasa kopi👌👍,5
Pengguna Google,Sukaaaa...,5
Pengguna Google,Perbanyak Promo ya Bebs,5
Pengguna Google,"App Kopken uda bagus sih,nga ribet belinya,uda Ok bangetlah....",5
Pengguna Google,Niceee,5
Pengguna Google,Praktis,5
Pengguna Google,Good,5
Pengguna Google,"Pelayananan aplikasi sudah ok. Aplikaasinya lengkap. Mungkin pelayanan kasir ditiap store lebih ditingkatkan lagi dalam mengahadapi customer baru seperti saya, untuk memberitahu promo2 atau info yang berkenaan dengan aplikasi",5
Pengguna Google,Mantap,5
Pengguna Google,Keren,5
Pengguna Google,"Minuman nya ga ngebosenin,, selalu ingin beli terus...",5
Pengguna Google,Sangat memuaskan,5
Pengguna Google,Untuk rasa penuh kenangan,5
Pengguna Google,Ok,5
Pengguna Google,Saran aja si. Klo pas selesai pesanan minta tolong di poto orang yg nerima. Keren sy sering kirim kopi ke teman dan keluarga.,5
Pengguna Google,Good,5
Pengguna Google,Mantap,5
Pengguna Google,Mantap,5
Pengguna Google,Good,4
Pengguna Google,Good,5
Pengguna Google,Tingkatan trus biar makin okeh,5
Pengguna Google,Kopi yang saya sukai,5
Pengguna Google,Menarik dan membantu,5
Pengguna Google,Enak,5
Pengguna Google,Kopinya ah..... mantaaap,5
Pengguna Google,Nice,5
Pengguna Google,Bagus simple gak perlu ngantri,5
Pengguna Google,Wow,5
Pengguna Google,Mantap pokoknya kopi nya enak pelayanan nya juga oke dan ramah2,5
Pengguna Google,Harganya terjangkau... aplikasinya mudah digunakan,5
Pengguna Google,saya suka kopi,5
Pengguna Google,Banyakin promo yaaa dan diskon ya,5
Pengguna Google,Mantap,5
Pengguna Google,Mantab promo free upsize sama diskon 20rb. Kalo bisa tiap bulan.,5
Pengguna Google,Lengkap dan mudah penggunanya,5
Pengguna Google,Tul mantul,5
Pengguna Google,Aplikasi yang mudah digunakan dan sangat membantu para pelanggan,5
Pengguna Google,Kopinya enaaak dan pas,5
Pengguna Google,Mantabbb,5
Pengguna Google,Mantab,5
Pengguna Google,Good,5
Pengguna Google,Mantap,5
Pengguna Google,Mantap,5
Pengguna Google,bnyk promo nya,5
Pengguna Google,dengan aplikasi ini saya lebih tau lagi mengenai info terbaru di kopi kenangan sehingga saya dapat mengeksplor rasa atau varian terbaru dari kopi kenangan 🤗💪👍👌,5
Pengguna Google,Sangat membantu.. walaupun kalau pakai apk gojek online lebih murah di banding beli langsung pakai apk kopi kenangan nya.. 😁😁😁,5
Pengguna Google,"Pelayanan ok, rasa nya selalu bikin ketagihan",5
Pengguna Google,Suka banget sama kopinya. Pelayanan di masing² outletnya pun ramah semua. TOP pokonya 👍🏻,5
Pengguna Google,Mantab,5
Pengguna Google,"Mantap, klo bisa harga nya turunin :D",5
Pengguna Google,The best pelayanan yg di Cipondoh.. Ramah sekali pelayanan.,5
Pengguna Google,Ntaps,4
Pengguna Google,Suka sm kopi nya... Mantul,5
Pengguna Google,Sampai skrg pelayanan Sdh cukup bagus. Hanya saja tumbler di wilayah Jatim Kurang byk stock nya dan kurang update,5
Pengguna Google,Mak...nyusss,5
Pengguna Google,Mantap,5
Pengguna Google,Soal Rasaa.. MantaBbbbb 😘,5
Pengguna Google,Mudah .. dan proses selalu cepat.. terima kasih.. 🙏,5
Pengguna Google,Semoga terus bartahan yg sdh baik selama ini..,5
Pengguna Google,Kopi enak gak bikin kembung #Lohsalah,5
Pengguna Google,Manjiww.....,5
Pengguna Google,Good,5
Pengguna Google,Jatuh cinta sama rasa kopinya,5
Pengguna Google,Mantul,5
Pengguna Google,Pelayanan oke,5
Pengguna Google,waw aku sangat suka dengan kopi kenangan dibandingkan kopi lainnya. semoga kopi kenangan bisa menjuarai kompetisi kopi tingkat internasional dan membanggakan Indonesia ya!,5
Pengguna Google,Tengkyu vouchernyaaa,5
Pengguna Google,sangat bermanfaat,5
Pengguna Google,Sangat mudah order melalui aplikasi,5
Pengguna Google,"Menggunakan aplikasi ini, banyak potongan-potongan harga... Semoga makin berkembang yaa.. kopken...",5
Pengguna Google,Hanya masih bingung aja,4
Pengguna Google,Mantao rasa dan pekayanannya,5
Pengguna Google,Pengalaman menyenangkan,5
Pengguna Google,Selalu suka dengan rasanya,5
Pengguna Google,Keren,5
Pengguna Google,Sangat membantu,5
Pengguna Google,Bagussss,5
Pengguna Google,Love bgt 😍😍😍,5
Pengguna Google,"Sangat mudah untuk digunakan dan tidak perlu waktu lama untuk menenuggu pesanan siap, jadi datang tinggal ambil saja",5
Pengguna Google,Mantul,5
Pengguna Google,Mantap kopinya,5
Pengguna Google,Keren bed,5
Pengguna Google,Mantap,5
Pengguna Google,"Kece dah, sering2 promo yak biar makin susah move on",5
Pengguna Google,Mantab,5
Pengguna Google,Langganan bgt,5
Pengguna Google,mantab,5
Pengguna Google,Great app great coffee,5
Pengguna Google,Bagus,5
Pengguna Google,Mantappp,5
Pengguna Google,Mempermudah pemesanan,5
Pengguna Google,👍👍👍,5
Pengguna Google,👌,5
Pengguna Google,top.bggt,5
Pengguna Google,Mantul,5
Pengguna Google,Kopi kenangan keren,5
Pengguna Google,Good,5
Pengguna Google,Jdi gk usah ngantri tinggak pickup doang,5
Pengguna Google,Mantap lach,5
Pengguna Google,mancap,5
Pengguna Google,Mantab,5
Pengguna Google,Mantab,5
Pengguna Google,"Aku tuh penggemar kopi kenangan sehari ga minum gmn gt rasanya bikin kepala pusing, klw dah minum semua benak aku terasa ringan plong bgt",5
Pengguna Google,Simpel ga pake ribet,5
Pengguna Google,Sukaaa bangeeett. Kerenn,5
Pengguna Google,"Membantu sekali dan enak banyak promonya,,,😊😊",5
Pengguna Google,Sangat recomended sekali 😃👍,5
Pengguna Google,Siiiiippppp,5
Pengguna Google,"Deskripsi kopi kekinian yang punya rasa lebih mantapp dari pada kopi kekinian lainnya. Mudah, murah, ramah dan gak bikin kecewa. 👍🏽👍🏽",5
Pengguna Google,"Senang dapat diskon Tambahan,Rasa Minumannya jg enak enak",5
Pengguna Google,Selalu ada bonusnya,5
Pengguna Google,Jay Z,5
Pengguna Google,Nicee,5
Pengguna Google,Keep it up !!,5
Pengguna Google,Byk promonya,5
Pengguna Google,Kwreeeeeen,5
Pengguna Google,servicenya ok banget,5
Pengguna Google,Siip dan ok,5
Pengguna Google,Seneng banyak promo kalo lewat aplikasi nya apalagi bayar pakai shopee plus cashback 30%😂,5
Pengguna Google,"Kopinya enak bgt, GK ngebosenin, selalu ngangenin, top 👍👍👍👍👍👍",5
Pengguna Google,Mantab bangd lah,5
Pengguna Google,Enak,5
Pengguna Google,Pelayanan super ramah dan aplikasi not bug makasih develop,5
Pengguna Google,Mantap,5
Pengguna Google,Bnyk promo,5
Pengguna Google,Simple apps for register and payment. Thankyou buy one get one for coffee,5
Pengguna Google,Enakk bgeett,5
Pengguna Google,keren banget kakak2 kopken baik hatehhh sukses trussss ka,5
Pengguna Google,Perbanyak aja promonya....,5
Pengguna Google,Badabest,5
Pengguna Google,di aplikasi silahkan ambil. sampe dilokasi baru dibuat.,1
Pengguna Google,Sangat puas,5
Pengguna Google,Mantul,5
Pengguna Google,"Kalo saya blg sih rasanya biasa aja, gak berasa kopinya..kaya kopi susu sachetan..harga sama kaya di tempat lain tp gak bs bersaing di rasa",4
Pengguna Google,Nice,5
Pengguna Google,"Mantap, sangat user friendly",5
Pengguna Google,Wow mantap pake aplikasi ini byk promonya trims,5
Pengguna Google,Mantaaap,5
Pengguna Google,salah satu coffe yg di semua outlet memiliki cita rasa yg sama.good luck,5
Pengguna Google,Mantaph kopinya ramah dan cepat service nya... Two thumbs up and thanks a lot,5
Pengguna Google,Harga n kwalitas Ok,5
Pengguna Google,KOPINYA Selalu membuat Kangen d 💖,5
Pengguna Google,enak legit dan segar klu diminum .pertahan kan trs rasa nya ya sukses semoga tambah berkembang pesat .amiin,5
Pengguna Google,cepat banget pelayanannya,5
Pengguna Google,OverAll bagus,5
Pengguna Google,Pelayanannya sangat baik 😍,5
Pengguna Google,love❣️,5
Pengguna Google,memuaskan,5
Pengguna Google,Mantap dah,5
Pengguna Google,"Kopi nya enak, asli enak",5
Pengguna Google,"Aplikasi yang sangat membantu, apalagi sama poin nya kadang bisa ngopi gratisan deh. Pokoknya keren lah",4
Pengguna Google,Mbak sama masnya ramah cepet buatnya... Pokok jemmpoool,5
Pengguna Google,Enak banget,5
Pengguna Google,"Mohon tambah LinkAja, untuk metode pembayaran. Terima kasih 🙏",5
Pengguna Google,Nice,5
Pengguna Google,Keren,5
Pengguna Google,Manteb,5
Pengguna Google,Good,5
Pengguna Google,Yang penting banyak promonya 👍,5
Pengguna Google,Good,5
Pengguna Google,The best,5
Pengguna Google,Mantuuup,5
Pengguna Google,"Sering2 promo lah ya.... Enak kopinya kan kalo promo pasti banyak yg tertarik ,endul banget nih tingkatkan trus kualitasnya sukses terus",5
Pengguna Google,Selalu membuat kenangan baru 🥰🥰🥰,5
Pengguna Google,Mudah di gunakan. Semoga selalu ada promo,5
Pengguna Google,Enak banget kopi mantannya.. asli,5
Pengguna Google,"Selalu puas dengan pelayanan dan kenikmatan kopinya ,tolong promo nya di perbanyak ya",5
Pengguna Google,👍👍👍,5
Pengguna Google,Oke.. sesuai,4
Pengguna Google,Bagus mempermudah pemesanan,5
Pengguna Google,"Suka dengan kopi kenangan, rasanya enak, harganya terjangkau.",5
Pengguna Google,Recommended banget pake aplikasi ini,5
Pengguna Google,Nice,5
Pengguna Google,Mantap jiwa,5
Pengguna Google,Bagusss,5
Pengguna Google,Bagus,5
Pengguna Google,Rasa kopi susu yg paling enak,5
Pengguna Google,"Aplikasi bagus user interface nya mudah dimengerti oleh orang awam,, selalu tingkatkan inovasinya",5
Pengguna Google,Rasanya Mantaap 👍,5
Pengguna Google,Sangat menarik aplikasi ini,5
Pengguna Google,"Mantap. Pake menu pick up, ga make lama",5
Pengguna Google,"Proses cepat, tks y.",5
Pengguna Google,mantab,5
Pengguna Google,Mantul,5
Pengguna Google,Parah sangat mempermudah,5
Pengguna Google,Menyenangkan,5
Pengguna Google,"Harusnya kalo customer telat ambil kopi dan toko sudah tutup, ada notifikasi / panggilan untuk mengambil kopi. Kaku banget,harusnya ga dpt bintang sih.",1
Pengguna Google,Lebih praktisss,5
Pengguna Google,"Promonya tambahin, voucher gak ada sama sekali. Pokonya yg diskon2 saya suka",5
Pengguna Google,Sekedar masukan saran saja agar setiap outlet apabila kondisi pelanggan ramai dapat membuka order/kasir lebih dari 1 orang agar antrian tidak menumpuk didalam outlet.,5
Pengguna Google,"Sejak pertama kali mengenal aplikasi ini, aku sudah terlanjur suka. Memesan kopi bagai membuka kenangan bersama orang-orang yang pernah menyeruput kopi bersama. Semoga Kopi Kenangan selalu memberi inovasi terkini terhadap cita rasa produknya yang mumpuni*",5
Pengguna Google,Good aplikasi,5
Pengguna Google,Promo kurang banyak.... tambahin dong jualan souvenir nya gitu. Biar seru,2
Pengguna Google,Pelayanan karyawan nya ramah sekali,5
Pengguna Google,Dua kali dibikin kecewa sama aplikasi ini. Terakhir order di batalkan sepihak. Mana dana refund nya baru bisa balik lagi setelah 5hari kerja lagi 😠😠😠,1
Pengguna Google,bnyk promo,5
Pengguna Google,Simple dan bagus cuma ada masukan nih: coba aplikasinya mulai kerjasama dgn ojek online supaya konsumen tidak perlu pesen lagi via aplikasi lain atau apikasi berbeda,5
Pengguna Google,Bagus aplikasinya... sangat membantu dan mempermudah pemesanan... 👍☕,5
Pengguna Google,Mantap,5
Pengguna Google,Langganan pokok nya,5
Pengguna Google,Dimanpun kita beli rasanya tetap konsisten gak ada yg berbeda.,5
Pengguna Google,So far so good ;),5
Pengguna Google,"1 kata. Aplikasi Kopi Kenangan sangat membantu sekali dalam hidup saya. 😁 Karena notabene saya yang pecinta kopi, Sehingga membantu saya didalam proses order dan delivery-nya. Terima kasih Kopi Kenangan. 🙏🏽",5
Pengguna Google,Keren,5
Pengguna Google,🤗,5
Pengguna Google,Sipsip,4
Pengguna Google,Bnyk promo mantabb,5
Pengguna Google,Mantap..sering sering lahh ada promo ..saya suka rssa dg harga terjangkau,5
Pengguna Google,Keren,5
Pengguna Google,Kopinya enak. Pelayanan kopi kenangan thamrin plaza sangat baik.,5
Pengguna Google,Sangat baik,5
Pengguna Google,Bisa lbh cepat order,5
Pengguna Google,Mantap lah,5
Pengguna Google,Top bgt,5
Pengguna Google,"Memudahkan,g hrs antri, trus sering ada promo2,, sangat memudahkan lah",5
Pengguna Google,"Seneng pake aplikasi , banyak promo",5
Pengguna Google,good,4
Pengguna Google,Aplikasi yang keren,5
Pengguna Google,🥰🥰🥰🥰🥰🥰,5
Pengguna Google,Baik,5
Pengguna Google,Mantabz,5
Pengguna Google,Kopinya mantab,5
Pengguna Google,Keren kopi kenangan...,5
Pengguna Google,"Applikasi mudah dipahami, pembayaran langsung terkoneksi jadi lebih simple dan memudahkan pembelian",5
Pengguna Google,Pokoknya oke banget tidak ada duanya.,5
Pengguna Google,Recomnded bngt,5
Pengguna Google,Mantab,5
Pengguna Google,Ada harga disetiap rasa yg kamu nikmati..mantan tak selamanya pahit.,5
Pengguna Google,Rasa kopi nya enakk keraaasaaa banget aroma kopi nya.,5
Pengguna Google,😃👍,5
Pengguna Google,Mantap harga murah rasanya enak,5
Pengguna Google,Ok,5
Pengguna Google,Suka❤️,5
Pengguna Google,Kopi terfavorit..,5
Pengguna Google,mantap,5
Pengguna Google,Ok semuanya ok,5
Pengguna Google,Rasa kopinya beda dari yang lain. Agak perih dilambung sih kalau buat saya. Tapi rasanya kangenin.,5
Pengguna Google,Seneng bgt sama product dan promonya koinnya juga bisa di pakek tambahan ngopi pas bokek😅😂,5
Pengguna Google,"So far so good, ada promo jg, point bisa buat nambah2 klo saldo ga cukup disaat ke pepet pengen ngopi 😅 👍",5
Pengguna Google,Tempat nya ok. Rillex,5
Pengguna Google,Ok,5
Pengguna Google,bagus membantu sekali,5
Pengguna Google,Kopi nya enak.. pas dilidah.. tempatnya juga nyaman.. sukses yaa utk kopken,5
Pengguna Google,"Paling suka beli pakai aplikasi karena lebih cepat gak mesti harus nunggu,pilih yg pick up ,so you see pas datang kopi dah siap 🥰👍",5
Pengguna Google,Recomended,5
Pengguna Google,Ga bagus,1
Pengguna Google,Takarannya pas kopi n susu n arennya,5
Pengguna Google,Good,5
Pengguna Google,Dengan minum kopi kenangan... Smoga kenangan mantan bisa hilang😂,5
Pengguna Google,Bagus..banyak promo nya..saya suka..,5
Pengguna Google,Suka apalagi kalo sering ada promo deh jadi sering beli hehe,5
Pengguna Google,Nice,5
Pengguna Google,"Order gak pake lama,apalagi pake aplikasinya byk bonusnya,tetap my fave kopi kenangan mantan",5
Pengguna Google,Ok barang makasi lengkap dan cepat pelayanan,5
Pengguna Google,"Kopi favorite niii beda sama kopi2 yang lain rasanya mantulllll, banyakin promo sama vouchernya yah...hehehehe kopi kenangan selalu di hati😊",5
Pengguna Google,Mas dan mba yang melayani ramah,5
Pengguna Google,prosedurnya mudah..simpel thks yaa,5
Pengguna Google,Semakin deket kerumah,5
Pengguna Google,Seliter kenangan indahnya kenangan bersama.... Kopi kenangan... Banyak berjuta hidupnya kenangan...,5
Pengguna Google,Trus jaga kwalitas & tingkatkan rasa kopi & minuman varian nya agar konsumen tidak berpaling k minuman kopi yg lain,5
Pengguna Google,love this app,5
Pengguna Google,Cucooooo banget,5
Pengguna Google,"Aplikasi gak jelas,bnyak kesalahannya",1
Pengguna Google,"awalnya nyobain karena kata mantan rasa kopi di kopken enak, yaudah deh cobain kopi kenangan awal-awal si rasa kopinya strong bgt beda sama kopi lainnya tp lama lama jadi sukaa karena banyak varian juga❤️❤️",5
Pengguna Google,super,5
Pengguna Google,Masih mencoba coz masih baru download'y,5
Pengguna Google,Mantep,5
Pengguna Google,"Suka banget sama kopi kenangan mantan, porsinya pas antara susu, kopi, dan gula arennya.",5
Pengguna Google,Harus update mulu kesel bgt. Padahal pas udh di update gajauh beda sm yg sebelumnya-_-,3
Pengguna Google,Murce dengan harga Large only 24k.. Apalagi belinya pake aplikasi dapet cashback pula ❤️,5
Pengguna Google,Superb,5
Pengguna Google,"Tadinya reward pake kenangan point dapet cashback 10%, sedikit lagi naik dapet cashback 12%, pas update reward pake cinta malah jadi 8% cashback ! KECEWA SAMA KOPI KENANGAN !!!",1
Pengguna Google,Ok,5
Pengguna Google,Mantap...kopi paling enak 👍👍👍👍,5
Pengguna Google,Kopi kenangan bakal selalu terkenang di hati barakallahu fiik,5
Pengguna Google,Aps bagus^^,5
Pengguna Google,Mantap,5
Pengguna Google,Bagus,5
Pengguna Google,Disaya aplikasinya not responding terus tiap kali dibuka. Padahal internal lowong banget. Hp redmi note 4. Gimana bisa mesen klo begini. Jelek lah!!!,1
